REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
State,al,2011,21,2.72831,2.72831,,,0,,,,167,21,6121
State,al,2011,22,2.54511,2.54511,,,0,,,,134,19,5265
State,al,2011,23,2.38925,2.38925,,,0,,,,144,19,6027
State,al,2011,24,2.51859,2.51859,,,0,,,,149,19,5916
State,al,2011,25,1.79372,1.79372,,,0,,,,96,18,5352
State,al,2011,26,2.36038,2.36038,,,0,,,,112,17,4745
State,al,2011,27,1.84216,1.84216,,,0,,,,88,17,4777
State,al,2011,28,1.88256,1.88256,,,0,,,,109,17,5790
State,al,2011,29,1.3618,1.3618,,,0,,,,74,16,5434
State,al,2011,30,1.3122,1.3122,,,0,,,,77,17,5868
State,al,2011,31,0.340219,0.340219,,,0,,,,14,14,4115
State,al,2011,32,1.79206,1.79206,,,0,,,,111,18,6194
State,al,2011,33,2.1645,2.1645,,,0,,,,130,18,6006
State,al,2011,34,2.3037,2.3037,,,0,,,,142,17,6164
State,al,2011,35,2.34438,2.34438,,,0,,,,145,16,6185
State,al,2011,36,3.44828,3.44828,,,0,,,,181,17,5249
State,al,2011,37,3.55951,3.55951,,,0,,,,224,18,6293
State,al,2011,38,3.38738,3.38738,,,0,,,,234,21,6908
State,al,2011,39,3.46445,3.46445,,,0,,,,229,19,6610
State,al,2011,40,2.49486,2.49486,,,0,,,,267,28,10702
State,al,2011,41,2.82808,2.82808,,,0,,,,317,29,11209
State,al,2011,42,3.4254,3.4254,,,0,,,,315,26,9196
State,al,2011,43,3.83396,3.83396,,,0,,,,387,28,10094
State,al,2011,44,3.79415,3.79415,,,0,,,,362,27,9541
State,al,2011,45,4.19269,4.19269,,,0,,,,396,28,9445
State,al,2011,46,3.28321,3.28321,,,0,,,,286,26,8711
State,al,2011,47,4.25935,4.25935,,,0,,,,337,27,7912
State,al,2011,48,3.32254,3.32254,,,0,,,,318,28,9571
State,al,2011,49,4.55241,4.55241,,,0,,,,387,25,8501
State,al,2011,50,4.85437,4.85437,,,0,,,,425,28,8755
State,al,2011,51,5.43074,5.43074,,,0,,,,394,26,7255
State,al,2011,52,5.80195,5.80195,,,0,,,,416,26,7170
State,al,2012,1,4.61064,4.61064,,,0,,,,389,28,8437
State,al,2012,2,4.90335,4.90335,,,0,,,,449,26,9157
State,al,2012,3,5.7911,5.7911,,,0,,,,545,27,9411
State,al,2012,4,6.26227,6.26227,,,0,,,,606,27,9677
State,al,2012,5,6.59096,6.59096,,,0,,,,650,27,9862
State,al,2012,6,6.43108,6.43108,,,0,,,,697,28,10838
State,al,2012,7,6.75035,6.75035,,,0,,,,726,28,10755
State,al,2012,8,6.07355,6.07355,,,0,,,,654,27,10768
State,al,2012,9,6.24526,6.24526,,,0,,,,577,27,9239
State,al,2012,10,6.25613,6.25613,,,0,,,,574,26,9175
State,al,2012,11,5.94763,5.94763,,,0,,,,552,25,9281
State,al,2012,12,4.58877,4.58877,,,0,,,,366,24,7976
State,al,2012,13,4.43559,4.43559,,,0,,,,334,25,7530
State,al,2012,14,3.89306,3.89306,,,0,,,,316,25,8117
State,al,2012,15,3.75332,3.75332,,,0,,,,297,25,7913
State,al,2012,16,4.34298,4.34298,,,0,,,,351,24,8082
State,al,2012,17,4.44388,4.44388,,,0,,,,350,22,7876
State,al,2012,18,4.74534,4.74534,,,0,,,,341,20,7186
State,al,2012,19,4.27042,4.27042,,,0,,,,331,21,7751
State,al,2012,20,5.21549,5.21549,,,0,,,,357,20,6845
State,al,2012,21,3.83966,3.83966,,,0,,,,250,19,6511
State,al,2012,22,4.1884,4.1884,,,0,,,,257,19,6136
State,al,2012,23,4.56501,4.56501,,,0,,,,244,17,5345
State,al,2012,24,3.64437,3.64437,,,0,,,,207,18,5680
State,al,2012,25,1.05795,1.05795,,,0,,,,44,17,4159
State,al,2012,26,3.61162,3.61162,,,0,,,,199,17,5510
State,al,2012,27,3.61815,3.61815,,,0,,,,177,17,4892
State,al,2012,28,3.42731,3.42731,,,0,,,,186,17,5427
State,al,2012,29,3.02515,3.02515,,,0,,,,160,16,5289
State,al,2012,30,3.19846,3.19846,,,0,,,,166,16,5190
State,al,2012,31,3.32887,3.32887,,,0,,,,174,16,5227
State,al,2012,32,2.69509,2.69509,,,0,,,,153,16,5677
State,al,2012,33,3.37965,3.37965,,,0,,,,197,15,5829
State,al,2012,34,4.09013,4.09013,,,0,,,,216,15,5281
State,al,2012,35,4.86064,4.86064,,,0,,,,286,15,5884
State,al,2012,36,4.88327,4.88327,,,0,,,,274,16,5611
State,al,2012,37,5.23432,5.23432,,,0,,,,277,15,5292
State,al,2012,38,4.4622,4.4622,,,0,,,,268,16,6006
State,al,2012,39,4.94924,4.94924,,,0,,,,312,18,6304
State,al,2012,40,1.49404,1.49404,,,0,,,,238,39,15930
State,al,2012,41,1.98826,1.98826,,,0,,,,288,34,14485
State,al,2012,42,1.70858,1.70858,,,0,,,,265,35,15510
State,al,2012,43,1.564,1.564,,,0,,,,261,36,16688
State,al,2012,44,1.71254,1.71254,,,0,,,,275,35,16058
State,al,2012,45,2.11597,2.11597,,,0,,,,335,34,15832
State,al,2012,46,3.00274,3.00274,,,0,,,,482,35,16052
State,al,2012,47,5.24099,5.24099,,,0,,,,647,33,12345
State,al,2012,48,5.29602,5.29602,,,0,,,,916,35,17296
State,al,2012,49,8.76414,8.76414,,,0,,,,1480,33,16887
State,al,2012,50,9.77209,9.77209,,,0,,,,1595,32,16322
State,al,2012,51,10.3316,10.3316,,,0,,,,1508,29,14596
State,al,2012,52,12.1174,12.1174,,,0,,,,1263,29,10423
State,al,2013,1,7.66104,7.66104,,,0,,,,867,29,11317
State,al,2013,2,7.4161,7.4161,,,0,,,,1074,29,14482
State,al,2013,3,5.90845,5.90845,,,0,,,,799,29,13523
State,al,2013,4,4.76343,4.76343,,,0,,,,593,26,12449
State,al,2013,5,4.46756,4.46756,,,0,,,,597,28,13363
State,al,2013,6,3.86127,3.86127,,,0,,,,511,26,13234
State,al,2013,7,4.12844,4.12844,,,0,,,,531,28,12862
State,al,2013,8,3.0586,3.0586,,,0,,,,393,27,12849
State,al,2013,9,3.39632,3.39632,,,0,,,,408,25,12013
State,al,2013,10,3.19473,3.19473,,,0,,,,398,25,12458
State,al,2013,11,3.33361,3.33361,,,0,,,,397,23,11909
State,al,2013,12,3.89456,3.89456,,,0,,,,427,25,10964
State,al,2013,13,2.08523,2.08523,,,0,,,,229,24,10982
State,al,2013,14,1.90824,1.90824,,,0,,,,225,24,11791
State,al,2013,15,1.19202,1.19202,,,0,,,,129,21,10822
State,al,2013,16,1.10686,1.10686,,,0,,,,110,20,9938
State,al,2013,17,0.660815,0.660815,,,0,,,,67,19,10139
State,al,2013,18,0.739447,0.739447,,,0,,,,72,20,9737
State,al,2013,19,0.677577,0.677577,,,0,,,,65,20,9593
State,al,2013,20,0.597222,0.597222,,,0,,,,43,18,7200
State,al,2013,21,0.803646,0.803646,,,0,,,,67,19,8337
State,al,2013,22,0.522759,0.522759,,,0,,,,41,19,7843
State,al,2013,23,0.382433,0.382433,,,0,,,,31,18,8106
State,al,2013,24,0.42735,0.42735,,,0,,,,34,17,7956
State,al,2013,25,0.598395,0.598395,,,0,,,,44,17,7353
State,al,2013,26,0.396983,0.396983,,,0,,,,30,18,7557
State,al,2013,27,0.228945,0.228945,,,0,,,,14,17,6115
State,al,2013,28,0.246689,0.246689,,,0,,,,19,18,7702
State,al,2013,29,0.285963,0.285963,,,0,,,,23,18,8043
State,al,2013,30,0.401091,0.401091,,,0,,,,25,16,6233
State,al,2013,31,0.416287,0.416287,,,0,,,,32,16,7687
State,al,2013,32,0.318121,0.318121,,,0,,,,26,18,8173
State,al,2013,33,0.307495,0.307495,,,0,,,,24,15,7805
State,al,2013,34,0.420382,0.420382,,,0,,,,33,16,7850
State,al,2013,35,0.449848,0.449848,,,0,,,,37,16,8225
State,al,2013,36,0.794538,0.794538,,,0,,,,64,17,8055
State,al,2013,37,0.73914,0.73914,,,0,,,,65,17,8794
State,al,2013,38,0.665083,0.665083,,,0,,,,56,16,8420
State,al,2013,39,1.55075,1.55075,,,0,,,,132,17,8512
State,al,2013,40,1.59044,1.59044,,,0,,,,201,27,12638
State,al,2013,41,1.71352,1.71352,,,0,,,,217,29,12664
State,al,2013,42,1.58193,1.58193,,,0,,,,243,30,15361
State,al,2013,43,3.05901,3.05901,,,0,,,,452,30,14776
State,al,2013,44,2.89768,2.89768,,,0,,,,435,31,15012
State,al,2013,45,3.31035,3.31035,,,0,,,,509,32,15376
State,al,2013,46,3.30741,3.30741,,,0,,,,506,32,15299
State,al,2013,47,3.76957,3.76957,,,0,,,,585,32,15519
State,al,2013,48,3.86408,3.86408,,,0,,,,398,31,10300
State,al,2013,49,5.90269,5.90269,,,0,,,,939,32,15908
State,al,2013,50,6.3419,6.3419,,,0,,,,854,30,13466
State,al,2013,51,7.01148,7.01148,,,0,,,,892,30,12722
State,al,2013,52,7.46047,7.46047,,,0,,,,755,28,10120
State,al,2014,1,6.91366,6.91366,,,0,,,,808,29,11687
State,al,2014,2,5.12425,5.12425,,,0,,,,598,29,11670
State,al,2014,3,4.12286,4.12286,,,0,,,,451,27,10939
State,al,2014,4,4.90589,4.90589,,,0,,,,576,29,11741
State,al,2014,5,4.19172,4.19172,,,0,,,,467,29,11141
State,al,2014,6,3.62115,3.62115,,,0,,,,437,28,12068
State,al,2014,7,3.06381,3.06381,,,0,,,,230,24,7507
State,al,2014,8,1.96498,1.96498,,,0,,,,239,27,12163
State,al,2014,9,2.17243,2.17243,,,0,,,,223,25,10265
State,al,2014,10,1.99863,1.99863,,,0,,,,204,24,10207
State,al,2014,11,1.75817,1.75817,,,0,,,,163,23,9271
State,al,2014,12,1.44337,1.44337,,,0,,,,131,24,9076
State,al,2014,13,1.40019,1.40019,,,0,,,,105,24,7499
State,al,2014,14,0.983607,0.983607,,,0,,,,81,21,8235
State,al,2014,15,0.993455,0.993455,,,0,,,,85,22,8556
State,al,2014,16,1.3658,1.3658,,,0,,,,115,22,8420
State,al,2014,17,1.56836,1.56836,,,0,,,,138,22,8799
State,al,2014,18,1.35659,1.35659,,,0,,,,105,20,7740
State,al,2014,19,1.45459,1.45459,,,0,,,,119,19,8181
State,al,2014,20,1.52174,1.52174,,,0,,,,119,19,7820
State,al,2014,21,1.48944,1.48944,,,0,,,,115,19,7721
State,al,2014,22,1.12015,1.12015,,,0,,,,73,18,6517
State,al,2014,23,1.26949,1.26949,,,0,,,,92,16,7247
State,al,2014,24,1.31662,1.31662,,,0,,,,83,15,6304
State,al,2014,25,0.935829,0.935829,,,0,,,,56,17,5984
State,al,2014,26,0.923861,0.923861,,,0,,,,58,17,6278
State,al,2014,27,0.907477,0.907477,,,0,,,,46,17,5069
State,al,2014,28,0.728079,0.728079,,,0,,,,46,17,6318
State,al,2014,29,0.758799,0.758799,,,0,,,,47,16,6194
State,al,2014,30,0.881921,0.881921,,,0,,,,54,17,6123
State,al,2014,31,0.648324,0.648324,,,0,,,,41,17,6324
State,al,2014,32,1.0201,1.0201,,,0,,,,68,17,6666
State,al,2014,33,1.28946,1.28946,,,0,,,,87,17,6747
State,al,2014,34,1.56935,1.56935,,,0,,,,111,17,7073
State,al,2014,35,1.71348,1.71348,,,0,,,,122,16,7120
State,al,2014,36,1.81736,1.81736,,,0,,,,120,17,6603
State,al,2014,37,1.75595,1.75595,,,0,,,,118,15,6720
State,al,2014,38,2.12647,2.12647,,,0,,,,152,17,7148
State,al,2014,39,2.04542,2.04542,,,0,,,,136,15,6649
State,al,2014,40,1.73174,1.73174,,,0,,,,220,26,12704
State,al,2014,41,2.06627,2.06627,,,0,,,,270,27,13067
State,al,2014,42,1.73504,1.73504,,,0,,,,214,28,12334
State,al,2014,43,1.8387,1.8387,,,0,,,,246,28,13379
State,al,2014,44,2.11822,2.11822,,,0,,,,253,28,11944
State,al,2014,45,2.5133,2.5133,,,0,,,,274,26,10902
State,al,2014,46,3.95533,3.95533,,,0,,,,510,28,12894
State,al,2014,47,5.70089,5.70089,,,0,,,,693,28,12156
State,al,2014,48,7.26216,7.26216,,,0,,,,600,25,8262
State,al,2014,49,5.01346,5.01346,,,0,,,,447,26,8916
State,al,2014,50,10.1072,10.1072,,,0,,,,1216,27,12031
State,al,2014,51,15.3305,15.3305,,,0,,,,1830,27,11937
State,al,2014,52,19.4177,19.4177,,,0,,,,1714,24,8827
State,al,2014,53,11.2212,11.2212,,,0,,,,1008,24,8983
State,al,2015,1,5.42916,5.42916,,,0,,,,525,23,9670
State,al,2015,2,8.25184,8.25184,,,0,,,,886,23,10737
State,al,2015,3,9.66053,9.66053,,,0,,,,1033,24,10693
State,al,2015,4,8.53614,8.53614,,,0,,,,933,23,10930
State,al,2015,5,8.2831,8.2831,,,0,,,,797,22,9622
State,al,2015,6,8.414,8.414,,,0,,,,791,21,9401
State,al,2015,7,6.0343,6.0343,,,0,,,,556,22,9214
State,al,2015,8,5.52358,5.52358,,,0,,,,451,20,8165
State,al,2015,9,5.87052,5.87052,,,0,,,,496,22,8449
State,al,2015,10,4.71464,4.71464,,,0,,,,418,20,8866
State,al,2015,11,3.90324,3.90324,,,0,,,,334,20,8557
State,al,2015,12,2.79083,2.79083,,,0,,,,196,18,7023
State,al,2015,13,1.97849,1.97849,,,0,,,,138,19,6975
State,al,2015,14,1.78527,1.78527,,,0,,,,145,18,8122
State,al,2015,15,1.65746,1.65746,,,0,,,,126,18,7602
State,al,2015,16,1.53061,1.53061,,,0,,,,108,14,7056
State,al,2015,17,1.42085,1.42085,,,0,,,,92,14,6475
State,al,2015,18,1.33359,1.33359,,,0,,,,70,13,5249
State,al,2015,19,1.87775,1.87775,,,0,,,,94,12,5006
State,al,2015,20,1.55815,1.55815,,,0,,,,56,12,3594
State,al,2015,21,0.793861,0.793861,,,0,,,,30,13,3779
State,al,2015,22,0.959342,0.959342,,,0,,,,42,13,4378
State,al,2015,23,1.01034,1.01034,,,0,,,,42,13,4157
State,al,2015,24,1.00705,1.00705,,,0,,,,40,12,3972
State,al,2015,25,0.626204,0.626204,,,0,,,,26,12,4152
State,al,2015,26,0.619933,0.619933,,,0,,,,13,12,2097
State,al,2015,27,0.685871,0.685871,,,0,,,,30,12,4374
State,al,2015,28,1.06977,1.06977,,,0,,,,46,13,4300
State,al,2015,29,0.613358,0.613358,,,0,,,,27,14,4402
State,al,2015,30,0.596125,0.596125,,,0,,,,28,13,4697
State,al,2015,31,0.775031,0.775031,,,0,,,,37,13,4774
State,al,2015,32,1.07184,1.07184,,,0,,,,47,12,4385
State,al,2015,33,1.23869,1.23869,,,0,,,,63,13,5086
State,al,2015,34,1.19769,1.19769,,,0,,,,85,14,7097
State,al,2015,35,1.05548,1.05548,,,0,,,,74,14,7011
State,al,2015,36,0.871632,0.871632,,,0,,,,66,16,7572
State,al,2015,37,1.25708,1.25708,,,0,,,,71,13,5648
State,al,2015,38,1.64931,1.64931,,,0,,,,95,15,5760
State,al,2015,39,2.15379,2.15379,,,0,,,,128,14,5943
State,al,2015,40,2.58875,2.58875,,,0,,,,272,28,10507
State,al,2015,41,2.48819,2.48819,,,0,,,,258,28,10369
State,al,2015,42,2.31635,2.31635,,,0,,,,251,29,10836
State,al,2015,43,2.19702,2.19702,,,0,,,,279,26,12699
State,al,2015,44,2.31715,2.31715,,,0,,,,313,28,13508
State,al,2015,45,2.20919,2.20919,,,0,,,,290,30,13127
State,al,2015,46,2.64504,2.64504,,,0,,,,305,30,11531
State,al,2015,47,3.50323,3.50323,,,0,,,,255,26,7279
State,al,2015,48,2.45363,2.45363,,,0,,,,295,27,12023
State,al,2015,49,2.76306,2.76306,,,0,,,,339,26,12269
State,al,2015,50,3.1391,3.1391,,,0,,,,334,25,10640
State,al,2015,51,3.28583,3.28583,,,0,,,,249,26,7578
State,al,2015,52,2.88941,2.88941,,,0,,,,220,23,7614
State,al,2016,1,2.77095,2.77095,,,0,,,,293,22,10574
State,al,2016,2,2.79062,2.79062,,,0,,,,350,27,12542
State,al,2016,3,3.24173,3.24173,,,0,,,,394,28,12154
State,al,2016,4,3.15247,3.15247,,,0,,,,416,27,13196
State,al,2016,5,3.24061,3.24061,,,0,,,,332,24,10245
State,al,2016,6,3.12853,3.12853,,,0,,,,332,27,10612
State,al,2016,7,3.89068,3.89068,,,0,,,,484,27,12440
State,al,2016,8,4.39855,4.39855,,,0,,,,509,23,11572
State,al,2016,9,5.47097,5.47097,,,0,,,,521,24,9523
State,al,2016,10,6.55058,6.55058,,,0,,,,632,24,9648
State,al,2016,11,4.98188,4.98188,,,0,,,,440,23,8832
State,al,2016,12,5.03734,5.03734,,,0,,,,398,22,7901
State,al,2016,13,5.4502,5.4502,,,0,,,,388,22,7119
State,al,2016,14,4.41285,4.41285,,,0,,,,360,23,8158
State,al,2016,15,3.62936,3.62936,,,0,,,,311,22,8569
State,al,2016,16,3.92021,3.92021,,,0,,,,340,22,8673
State,al,2016,17,3.10614,3.10614,,,0,,,,247,22,7952
State,al,2016,18,2.54817,2.54817,,,0,,,,201,24,7888
State,al,2016,19,2.51917,2.51917,,,0,,,,161,22,6391
State,al,2016,20,2.69975,2.69975,,,0,,,,173,22,6408
State,al,2016,21,2.23771,2.23771,,,0,,,,122,22,5452
State,al,2016,22,1.92926,1.92926,,,0,,,,84,19,4354
State,al,2016,23,1.64923,1.64923,,,0,,,,93,21,5639
State,al,2016,24,1.18132,1.18132,,,0,,,,63,21,5333
State,al,2016,25,1.23199,1.23199,,,0,,,,59,19,4789
State,al,2016,26,1.09025,1.09025,,,0,,,,54,20,4953
State,al,2016,27,1.08565,1.08565,,,0,,,,45,19,4145
State,al,2016,28,0.77436,0.77436,,,0,,,,36,18,4649
State,al,2016,29,1.212,1.212,,,0,,,,59,17,4868
State,al,2016,30,0.659184,0.659184,,,0,,,,37,20,5613
State,al,2016,31,0.991988,0.991988,,,0,,,,52,18,5242
State,al,2016,32,1.55411,1.55411,,,0,,,,81,20,5212
State,al,2016,33,1.39542,1.39542,,,0,,,,86,20,6163
State,al,2016,34,1.38221,1.38221,,,0,,,,92,20,6656
State,al,2016,35,1.3963,1.3963,,,0,,,,89,20,6374
State,al,2016,36,1.32311,1.32311,,,0,,,,69,19,5215
State,al,2016,37,1.76768,1.76768,,,0,,,,105,19,5940
State,al,2016,38,1.8797,1.8797,,,0,,,,120,19,6384
State,al,2016,39,1.51172,1.51172,,,0,,,,100,19,6615
State,al,2016,40,2.22398,2.22398,,,0,,,,169,23,7599
State,al,2016,41,1.6809,1.6809,,,0,,,,124,24,7377
State,al,2016,42,1.99635,1.99635,,,0,,,,153,24,7664
State,al,2016,43,2.40322,2.40322,,,0,,,,185,24,7698
State,al,2016,44,2.70133,2.70133,,,0,,,,213,25,7885
State,al,2016,45,2.46088,2.46088,,,0,,,,195,25,7924
State,al,2016,46,2.81762,2.81762,,,0,,,,222,21,7879
State,al,2016,47,2.62077,2.62077,,,0,,,,134,23,5113
State,al,2016,48,2.69573,2.69573,,,0,,,,209,25,7753
State,al,2016,49,2.65332,2.65332,,,0,,,,212,25,7990
State,al,2016,50,3.84472,3.84472,,,0,,,,310,26,8063
State,al,2016,51,4.96494,4.96494,,,0,,,,347,25,6989
State,al,2016,52,5.47445,5.47445,,,0,,,,345,25,6302
State,al,2017,1,4.38736,4.38736,,,0,,,,275,24,6268
State,al,2017,2,4.11625,4.11625,,,0,,,,330,24,8017
State,al,2017,3,6.10548,6.10548,,,0,,,,470,24,7698
State,al,2017,4,5.26563,5.26563,,,0,,,,449,25,8527
State,al,2017,5,6.47647,6.47647,,,0,,,,538,24,8307
State,al,2017,6,7.76346,7.76346,,,0,,,,705,24,9081
State,al,2017,7,7.56183,7.56183,,,0,,,,691,25,9138
State,al,2017,8,7.42094,7.42094,,,0,,,,650,25,8759
State,al,2017,9,6.29416,6.29416,,,0,,,,490,24,7785
State,al,2017,10,6.59379,6.59379,,,0,,,,567,25,8599
State,al,2017,11,5.96548,5.96548,,,0,,,,477,24,7996
State,al,2017,12,6.78633,6.78633,,,0,,,,586,25,8635
State,al,2017,13,5.18245,5.18245,,,0,,,,365,22,7043
State,al,2017,14,3.28208,3.28208,,,0,,,,222,24,6764
State,al,2017,15,2.89855,2.89855,,,0,,,,210,23,7245
State,al,2017,16,2.77162,2.77162,,,0,,,,200,23,7216
State,al,2017,17,2.05347,2.05347,,,0,,,,149,21,7256
State,al,2017,18,2.29982,2.29982,,,0,,,,164,23,7131
State,al,2017,19,2.32988,2.32988,,,0,,,,164,20,7039
State,al,2017,20,2.50634,2.50634,,,0,,,,168,22,6703
State,al,2017,21,2.03091,2.03091,,,0,,,,113,20,5564
State,al,2017,22,1.29626,1.29626,,,0,,,,62,19,4783
State,al,2017,23,1.0559,1.0559,,,0,,,,51,16,4830
State,al,2017,24,0.830171,0.830171,,,0,,,,35,14,4216
State,al,2017,25,1.1051,1.1051,,,0,,,,47,15,4253
State,al,2017,26,0.877588,0.877588,,,0,,,,39,14,4444
State,al,2017,27,0.934016,0.934016,,,0,,,,31,14,3319
State,al,2017,28,0.955483,0.955483,,,0,,,,44,13,4605
State,al,2017,29,0.687916,0.687916,,,0,,,,30,12,4361
State,al,2017,30,0.625698,0.625698,,,0,,,,28,14,4475
State,al,2017,31,0.608918,0.608918,,,0,,,,31,15,5091
State,al,2017,32,0.802016,0.802016,,,0,,,,35,14,4364
State,al,2017,33,1.34966,1.34966,,,0,,,,54,12,4001
State,al,2017,34,1.716,1.716,,,0,,,,80,13,4662
State,al,2017,35,1.54497,1.54497,,,0,,,,73,11,4725
State,al,2017,36,1.71125,1.71125,,,0,,,,87,16,5084
State,al,2017,37,1.74159,1.74159,,,0,,,,74,14,4249
State,al,2017,38,1.60263,1.60263,,,0,,,,83,17,5179
State,al,2017,39,1.73927,1.73927,,,0,,,,107,16,6152
State,al,2017,40,1.75721,1.75721,,,0,,,,698,85,39722
State,al,2017,41,1.83081,1.83081,,,0,,,,738,86,40310
State,al,2017,42,1.83131,1.83131,,,0,,,,710,85,38770
State,al,2017,43,2.09091,2.09091,,,0,,,,799,86,38213
State,al,2017,44,2.45603,2.45603,,,0,,,,979,86,39861
State,al,2017,45,2.39313,2.39313,,,0,,,,964,84,40282
State,al,2017,46,2.74821,2.74821,,,0,,,,1100,86,40026
State,al,2017,47,2.80217,2.80217,,,0,,,,967,84,34509
State,al,2017,48,2.97065,2.97065,,,0,,,,1239,84,41708
State,al,2017,49,3.59379,3.59379,,,0,,,,1274,86,35450
State,al,2017,50,4.6979,4.6979,,,0,,,,1737,85,36974
State,al,2017,51,7.73028,7.73028,,,0,,,,3116,84,40309
State,al,2017,52,9.14754,9.14754,,,0,,,,3583,87,39169
State,ar,2010,40,0.696056,0.696056,,,0,,,,18,15,2586
State,ar,2010,41,0.674157,0.674157,,,0,,,,18,14,2670
State,ar,2010,42,0.514217,0.514217,,,0,,,,17,16,3306
State,ar,2010,43,0.41365,0.41365,,,0,,,,12,14,2901
State,ar,2010,44,1.09028,1.09028,,,0,,,,57,19,5228
State,ar,2010,45,1.19736,1.19736,,,0,,,,58,17,4844
State,ar,2010,46,1.55462,1.55462,,,0,,,,74,18,4760
State,ar,2010,47,2.02599,2.02599,,,0,,,,53,17,2616
State,ar,2010,48,1.39295,1.39295,,,0,,,,62,18,4451
State,ar,2010,49,1.02064,1.02064,,,0,,,,44,17,4311
State,ar,2010,50,2.10551,2.10551,,,0,,,,89,18,4227
State,ar,2010,51,3.61163,3.61163,,,0,,,,77,15,2132
State,ar,2010,52,2.5771,2.5771,,,0,,,,61,16,2367
State,ar,2011,1,3.36738,3.36738,,,0,,,,122,15,3623
State,ar,2011,2,4.84672,4.84672,,,0,,,,166,14,3425
State,ar,2011,3,6.77669,6.77669,,,0,,,,271,16,3999
State,ar,2011,4,7.29689,7.29689,,,0,,,,335,16,4591
State,ar,2011,5,6.48838,6.48838,,,0,,,,296,18,4562
State,ar,2011,6,8.08052,8.08052,,,0,,,,285,16,3527
State,ar,2011,7,8.18854,8.18854,,,0,,,,410,17,5007
State,ar,2011,8,6.03429,6.03429,,,0,,,,271,15,4491
State,ar,2011,9,6.93537,6.93537,,,0,,,,308,15,4441
State,ar,2011,10,2.61015,2.61015,,,0,,,,109,15,4176
State,ar,2011,11,3.26913,3.26913,,,0,,,,129,16,3946
State,ar,2011,12,2.31362,2.31362,,,0,,,,63,14,2723
State,ar,2011,13,1.66325,1.66325,,,0,,,,65,14,3908
State,ar,2011,14,0.850906,0.850906,,,0,,,,23,14,2703
State,ar,2011,15,0.438757,0.438757,,,0,,,,12,13,2735
State,ar,2011,16,0.675676,0.675676,,,0,,,,18,14,2664
State,ar,2011,17,0.455754,0.455754,,,0,,,,12,13,2633
State,ar,2011,18,0.630347,0.630347,,,0,,,,14,13,2221
State,ar,2011,19,0.711744,0.711744,,,0,,,,10,10,1405
State,ar,2011,20,0.520382,0.520382,,,0,,,,6,8,1153
State,ar,2011,21,1.03627,1.03627,,,0,,,,12,8,1158
State,ar,2011,22,0.939306,0.939306,,,0,,,,13,9,1384
State,ar,2011,23,0.686642,0.686642,,,0,,,,11,6,1602
State,ar,2011,24,0.926999,0.926999,,,0,,,,8,5,863
State,ar,2011,25,0.393185,0.393185,,,0,,,,3,3,763
State,ar,2011,26,0.4329,0.4329,,,0,,,,3,3,693
State,ar,2011,27,0.260417,0.260417,,,0,,,,2,4,768
State,ar,2011,28,0.260417,0.260417,,,0,,,,2,3,768
State,ar,2011,29,0.0,0.0,,,0,,,,0,3,811
State,ar,2011,30,0.127065,0.127065,,,0,,,,1,3,787
State,ar,2011,31,0.0,0.0,,,0,,,,0,2,458
State,ar,2011,32,0.753012,0.753012,,,0,,,,5,3,664
State,ar,2011,33,0.380228,0.380228,,,0,,,,2,2,526
State,ar,2011,34,0.576369,0.576369,,,0,,,,6,3,1041
State,ar,2011,35,0.663507,0.663507,,,0,,,,7,3,1055
State,ar,2011,36,0.914286,0.914286,,,0,,,,8,3,875
State,ar,2011,37,1.09671,1.09671,,,0,,,,11,3,1003
State,ar,2011,38,0.827206,0.827206,,,0,,,,9,3,1088
State,ar,2011,39,0.498008,0.498008,,,0,,,,5,3,1004
State,ar,2011,40,0.753348,0.753348,,,0,,,,27,18,3584
State,ar,2011,41,0.866406,0.866406,,,0,,,,31,18,3578
State,ar,2011,42,1.30332,1.30332,,,0,,,,55,20,4220
State,ar,2011,43,1.00068,1.00068,,,0,,,,44,20,4397
State,ar,2011,44,1.27136,1.27136,,,0,,,,61,21,4798
State,ar,2011,45,1.37662,1.37662,,,0,,,,67,21,4867
State,ar,2011,46,1.30236,1.30236,,,0,,,,74,22,5682
State,ar,2011,47,1.60684,1.60684,,,0,,,,47,21,2925
State,ar,2011,48,1.8759,1.8759,,,0,,,,104,23,5544
State,ar,2011,49,1.56684,1.56684,,,0,,,,79,22,5042
State,ar,2011,50,1.43531,1.43531,,,0,,,,70,22,4877
State,ar,2011,51,1.94252,1.94252,,,0,,,,73,21,3758
State,ar,2011,52,1.81371,1.81371,,,0,,,,59,22,3253
State,ar,2012,1,1.75685,1.75685,,,0,,,,75,22,4269
State,ar,2012,2,1.83187,1.83187,,,0,,,,90,21,4913
State,ar,2012,3,1.84231,1.84231,,,0,,,,93,21,5048
State,ar,2012,4,2.12689,2.12689,,,0,,,,118,21,5548
State,ar,2012,5,1.37882,1.37882,,,0,,,,78,21,5657
State,ar,2012,6,2.49863,2.49863,,,0,,,,137,21,5483
State,ar,2012,7,2.21891,2.21891,,,0,,,,119,21,5363
State,ar,2012,8,2.59587,2.59587,,,0,,,,132,20,5085
