REGION TYPE,REGION,YEAR,WEEK,% WEIGHTED ILI,%UNWEIGHTED ILI,AGE 0-4,AGE 25-49,AGE 25-64,AGE 5-24,AGE 50-64,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
State,ma,2022,48,6.31883,6.31883,,,0,,,,5451,95,86266
State,ma,2022,49,7.89965,7.89965,,,0,,,,6685,95,84624
State,ma,2022,50,8.72322,8.72322,,,0,,,,7292,95,83593
State,ma,2022,51,8.89624,8.89624,,,0,,,,6988,95,78550
State,ma,2022,52,7.95073,7.95073,,,0,,,,5893,95,74119
State,ma,2023,1,4.71774,4.71774,,,0,,,,3698,95,78385
State,ma,2023,2,2.75916,2.75916,,,0,,,,2120,94,76835
State,ma,2023,3,2.12983,2.12983,,,0,,,,1526,95,71649
State,ma,2023,4,1.90216,1.90216,,,0,,,,1429,95,75125
State,ma,2023,5,1.70274,1.70274,,,0,,,,1246,95,73176
State,ma,2023,6,1.72143,1.72143,,,0,,,,1335,95,77552
State,ma,2023,7,1.86398,1.86398,,,0,,,,1472,93,78971
State,ma,2023,8,1.64238,1.64238,,,0,,,,1162,95,70751
State,ma,2023,9,1.44468,1.44468,,,0,,,,1084,94,75034
State,ma,2023,10,1.58898,1.58898,,,0,,,,1217,95,76590
State,ma,2023,11,1.50897,1.50897,,,0,,,,1125,95,74554
State,ma,2023,12,1.64735,1.64735,,,0,,,,1305,95,79218
State,ma,2023,13,1.6838,1.6838,,,0,,,,1330,95,78988
State,ma,2023,14,1.59207,1.59207,,,0,,,,1251,95,78577
State,ma,2023,15,1.563,1.563,,,0,,,,1275,94,81574
State,ma,2023,16,1.31584,1.31584,,,0,,,,973,95,73945
State,ma,2023,17,1.23866,1.23866,,,0,,,,960,94,77503
State,ma,2023,18,1.2215,1.2215,,,0,,,,954,94,78101
State,ma,2023,19,1.34974,1.34974,,,0,,,,1110,95,82238
State,ma,2023,20,1.28767,1.28767,,,0,,,,1081,95,83950
State,ma,2023,21,1.27233,1.27233,,,0,,,,1066,93,83783
State,ma,2023,22,1.25974,1.25974,,,0,,,,991,94,78667
State,ma,2023,23,1.15233,1.15233,,,0,,,,940,92,81574
State,ma,2023,24,1.06524,1.06524,,,0,,,,886,92,83174
State,ma,2023,25,1.05105,1.05105,,,0,,,,825,90,78493
State,ma,2023,26,0.832835,0.832835,,,0,,,,682,90,81889
State,ma,2023,27,0.793419,0.793419,,,0,,,,598,91,75370
State,ma,2023,28,0.779157,0.779157,,,0,,,,631,90,80985
State,ma,2023,29,0.740125,0.740125,,,0,,,,597,90,80662
State,ma,2023,30,0.766041,0.766041,,,0,,,,617,90,80544
State,ma,2023,31,0.75546,0.75546,,,0,,,,606,89,80216
State,ma,2023,32,0.826837,0.826837,,,0,,,,665,89,80427
State,ma,2023,33,0.761852,0.761852,,,0,,,,602,88,79018
State,ma,2023,34,0.868732,0.868732,,,0,,,,680,89,78275
State,ma,2023,35,0.819288,0.819288,,,0,,,,647,89,78971
State,ma,2023,36,0.966937,0.966937,,,0,,,,763,91,78909
State,ma,2023,37,1.03588,1.03588,,,0,,,,849,92,81959
State,ma,2023,38,1.20382,1.20382,,,0,,,,990,92,82238
State,ma,2023,39,1.2868,1.2868,,,0,,,,1029,91,79966
State,ma,2023,40,1.34589,1.34589,,,0,,,,1208,105,89755
State,ma,2023,41,1.29241,1.29241,,,0,,,,1124,104,86969
State,ma,2023,42,1.47521,1.47521,,,0,,,,1292,105,87581
State,ma,2023,43,1.42261,1.42261,,,0,,,,1275,103,89624
State,ma,2023,44,1.72117,1.72117,,,0,,,,1489,104,86511
State,ma,2023,45,1.85425,1.85425,,,0,,,,1615,104,87097
State,ma,2023,46,2.05182,2.05182,,,0,,,,1793,100,87386
State,ma,2023,47,2.51809,2.51809,,,0,,,,1928,104,76566
State,ma,2023,48,2.7232,2.7232,,,0,,,,2481,104,91106
State,ma,2023,49,3.0661,3.0661,,,0,,,,2759,103,89984
State,ma,2023,50,3.90909,3.90909,,,0,,,,3543,104,90635
State,ma,2023,51,5.03662,5.03662,,,0,,,,4394,104,87241
State,ma,2023,52,6.44775,6.44775,,,0,,,,5282,104,81920
State,ma,2024,1,5.18626,5.18626,,,0,,,,4462,105,86035
State,ma,2024,2,4.46419,4.46419,,,0,,,,3848,105,86197
State,ma,2024,3,3.8875,3.8875,,,0,,,,3132,105,80566
State,ma,2024,4,3.74614,3.74614,,,0,,,,1749,104,46688
State,ma,2024,5,4.22667,4.22667,,,0,,,,3625,105,85765
State,ma,2024,6,4.55044,4.55044,,,0,,,,3984,103,87552
State,ma,2024,7,4.49449,4.49449,,,0,,,,3375,104,75092
State,ma,2024,8,4.62668,4.62668,,,0,,,,3770,105,81484
State,ma,2024,9,4.22522,4.22522,,,0,,,,3680,105,87096
State,ma,2024,10,3.84944,3.84944,,,0,,,,3291,105,85493
State,ma,2024,11,3.35394,3.35394,,,0,,,,2897,105,86376
State,ma,2024,12,3.26665,3.26665,,,0,,,,2812,105,86082
State,ma,2024,13,3.29987,3.29987,,,0,,,,2843,105,86155
State,ma,2024,14,3.17707,3.17707,,,0,,,,2719,105,85582
State,ma,2024,15,2.86417,2.86417,,,0,,,,2514,104,87774
State,ma,2024,16,2.1926,2.1926,,,0,,,,1791,103,81684
State,ma,2024,17,1.73889,1.73889,,,0,,,,1486,103,85457
State,ma,2024,18,1.75418,1.75418,,,0,,,,1498,102,85396
State,ma,2024,19,1.49506,1.49506,,,0,,,,1291,104,86351
State,ma,2024,20,1.36295,1.36295,,,0,,,,1183,104,86797
State,ma,2024,21,1.28629,1.28629,,,0,,,,1125,101,87461
State,ma,2024,22,1.15929,1.15929,,,0,,,,963,101,83068
State,ma,2024,23,1.02936,1.02936,,,0,,,,881,100,85587
State,ma,2024,24,1.03882,1.03882,,,0,,,,886,98,85289
State,ma,2024,25,0.931646,0.931646,,,0,,,,757,100,81254
State,ma,2024,26,0.938934,0.938934,,,0,,,,808,101,86055
State,ma,2024,27,0.936679,0.936679,,,0,,,,738,99,78789
State,ma,2024,28,0.877583,0.877583,,,0,,,,770,96,87741
State,ma,2024,29,0.88084,0.88084,,,0,,,,767,98,87076
State,ma,2024,30,0.877142,0.877142,,,0,,,,759,98,86531
State,ma,2024,31,0.933889,0.933889,,,0,,,,796,97,85235
State,ma,2024,32,0.919635,0.919635,,,0,,,,777,97,84490
State,ma,2024,33,0.933514,0.933514,,,0,,,,786,99,84198
State,ma,2024,34,1.01879,1.01879,,,0,,,,842,98,82647
State,ma,2024,35,1.0206,1.0206,,,0,,,,885,107,86714
State,ma,2024,36,1.13464,1.13464,,,0,,,,949,110,83639
State,ma,2024,37,1.30964,1.30964,,,0,,,,1172,109,89490
State,ma,2024,38,1.44152,1.44152,,,0,,,,1310,110,90876
State,ma,2024,39,1.39413,1.39413,,,0,,,,1242,111,89088
State,ma,2024,40,1.52107,1.52107,,,0,,,,1362,111,89542
State,ma,2024,41,1.54731,1.54731,,,0,,,,1374,111,88799
State,ma,2024,42,1.77981,1.77981,,,0,,,,1533,111,86133
State,ma,2024,43,1.80932,1.80932,,,0,,,,1674,111,92521
State,ma,2024,44,1.84684,1.84684,,,0,,,,1651,110,89396
State,ma,2024,45,1.88648,1.88648,,,0,,,,1696,109,89903
State,ma,2024,46,1.86358,1.86358,,,0,,,,1624,110,87144
State,ma,2024,47,1.9852,1.9852,,,0,,,,1795,110,90419
State,ma,2024,48,2.32103,2.32103,,,0,,,,1768,109,76173
State,ma,2024,49,2.3878,2.3878,,,0,,,,2117,110,88659
State,ma,2024,50,2.76253,2.76253,,,0,,,,2491,110,90171
State,ma,2024,51,3.49398,3.49398,,,0,,,,3142,109,89926
State,ma,2024,52,5.30214,5.30214,,,0,,,,4188,109,78987
State,ma,2025,1,5.89754,5.89754,,,0,,,,5209,109,88325
State,ma,2025,2,5.30515,5.30515,,,0,,,,4841,108,91251
State,ma,2025,3,7.14139,7.14139,,,0,,,,6594,109,92335
State,ma,2025,4,9.18334,9.18334,,,0,,,,8201,112,89303
State,ma,2025,5,10.806,10.806,,,0,,,,10467,114,96863
State,ma,2025,6,11.7971,11.7971,,,0,,,,11101,111,94099
State,ma,2025,7,10.4485,10.4485,,,0,,,,9546,112,91362
State,ma,2025,8,8.32798,8.32798,,,0,,,,7003,112,84090
State,ma,2025,9,6.28848,6.28848,,,0,,,,5668,111,90133
State,ma,2025,10,4.86787,4.86787,,,0,,,,4154,110,85335
State,ma,2025,11,3.96026,3.96026,,,0,,,,3420,111,86358
State,ma,2025,12,3.19604,3.19604,,,0,,,,2736,112,85606
State,ma,2025,13,2.86161,2.86161,,,0,,,,2417,112,84463
State,ma,2025,14,2.70807,2.70807,,,0,,,,2304,112,85079
State,ma,2025,15,2.47985,2.47985,,,0,,,,2098,111,84602
State,ma,2025,16,2.22533,2.22533,,,0,,,,1927,110,86594
State,ma,2025,17,1.92169,1.92169,,,0,,,,1575,111,81959
State,ma,2025,18,1.47659,1.47659,,,0,,,,1288,111,87228
State,ma,2025,19,1.24194,1.24194,,,0,,,,1063,111,85592
State,ma,2025,20,1.22228,1.22228,,,0,,,,1056,110,86396
State,ma,2025,21,1.19203,1.19203,,,0,,,,1022,110,85736
State,ma,2025,22,1.28412,1.28412,,,0,,,,1083,109,84338
State,ma,2025,23,1.05698,1.05698,,,0,,,,923,107,87324
State,ma,2025,24,0.985862,0.985862,,,0,,,,850,106,86219
State,ma,2025,25,0.989315,0.989315,,,0,,,,825,106,83391
State,ma,2025,26,0.879053,0.879053,,,0,,,,771,108,87708
State,ma,2025,27,0.805729,0.805729,,,0,,,,665,106,82534
State,ma,2025,28,0.764486,0.764486,,,0,,,,678,106,88687
State,ma,2025,29,0.723194,0.723194,,,0,,,,639,106,88358
State,ma,2025,30,0.699773,0.699773,,,0,,,,611,105,87314
State,ma,2025,31,0.623492,0.623492,,,0,,,,535,106,85807
State,ma,2025,32,0.642739,0.642739,,,0,,,,553,105,86038
State,ma,2025,33,0.657179,0.657179,,,0,,,,574,107,87343
State,ma,2025,34,0.658768,0.658768,,,0,,,,556,107,84400
State,ma,2025,35,0.943278,0.943278,,,0,,,,753,110,79828
State,ma,2025,36,0.890072,0.890072,,,0,,,,779,111,87521
State,ma,2025,37,0.969781,0.969781,,,0,,,,844,111,87030
State,ma,2025,38,1.14523,1.14523,,,0,,,,1010,110,88192
State,ma,2025,39,1.18094,1.18094,,,0,,,,1022,111,86541
State,md,2010,40,1.3192,1.3192,,,0,,,,117,17,8869
State,md,2010,41,2.09879,2.09879,,,0,,,,99,17,4717
State,md,2010,42,1.45439,1.45439,,,0,,,,173,20,11895
State,md,2010,43,1.26769,1.26769,,,0,,,,146,20,11517
State,md,2010,44,1.45386,1.45386,,,0,,,,147,20,10111
State,md,2010,45,1.42159,1.42159,,,0,,,,128,21,9004
State,md,2010,46,1.50014,1.50014,,,0,,,,156,20,10399
State,md,2010,47,2.01258,2.01258,,,0,,,,128,19,6360
State,md,2010,48,1.86342,1.86342,,,0,,,,167,20,8962
State,md,2010,49,1.55109,1.55109,,,0,,,,153,20,9864
State,md,2010,50,2.00849,2.00849,,,0,,,,175,18,8713
State,md,2010,51,2.738,2.738,,,0,,,,174,17,6355
State,md,2010,52,3.6845,3.6845,,,0,,,,199,16,5401
State,md,2011,1,2.27061,2.27061,,,0,,,,219,18,9645
State,md,2011,2,2.36271,2.36271,,,0,,,,219,19,9269
State,md,2011,3,4.12421,4.12421,,,0,,,,344,19,8341
State,md,2011,4,3.80076,3.80076,,,0,,,,322,18,8472
State,md,2011,5,4.0101,4.0101,,,0,,,,381,18,9501
State,md,2011,6,3.65262,3.65262,,,0,,,,339,16,9281
State,md,2011,7,3.05647,3.05647,,,0,,,,269,15,8801
State,md,2011,8,2.62542,2.62542,,,0,,,,213,16,8113
State,md,2011,9,2.14094,2.14094,,,0,,,,199,16,9295
State,md,2011,10,1.99212,1.99212,,,0,,,,177,16,8885
State,md,2011,11,1.66098,1.66098,,,0,,,,146,16,8790
State,md,2011,12,1.77878,1.77878,,,0,,,,142,13,7983
State,md,2011,13,1.22569,1.22569,,,0,,,,104,15,8485
State,md,2011,14,1.57288,1.57288,,,0,,,,116,12,7375
State,md,2011,15,1.94079,1.94079,,,0,,,,118,10,6080
State,md,2011,16,1.95606,1.95606,,,0,,,,130,11,6646
State,md,2011,17,1.05199,1.05199,,,0,,,,69,11,6559
State,md,2011,18,1.13264,1.13264,,,0,,,,83,11,7328
State,md,2011,19,1.01451,1.01451,,,0,,,,72,11,7097
State,md,2011,20,0.850209,0.850209,,,0,,,,55,9,6469
State,md,2011,21,1.2498,1.2498,,,0,,,,77,9,6161
State,md,2011,22,0.889371,0.889371,,,0,,,,41,8,4610
State,md,2011,23,1.41586,1.41586,,,0,,,,70,7,4944
State,md,2011,24,1.78476,1.78476,,,0,,,,100,7,5603
State,md,2011,25,1.20923,1.20923,,,0,,,,66,7,5458
State,md,2011,26,1.21014,1.21014,,,0,,,,63,7,5206
State,md,2011,27,2.39544,2.39544,,,0,,,,63,7,2630
State,md,2011,28,1.28183,1.28183,,,0,,,,74,7,5773
State,md,2011,29,1.20808,1.20808,,,0,,,,67,7,5546
State,md,2011,30,2.37726,2.37726,,,0,,,,46,5,1935
State,md,2011,31,1.723,1.723,,,0,,,,78,6,4527
State,md,2011,32,1.02555,1.02555,,,0,,,,55,6,5363
State,md,2011,33,0.927578,0.927578,,,0,,,,52,6,5606
State,md,2011,34,1.46699,1.46699,,,0,,,,78,6,5317
State,md,2011,35,1.20512,1.20512,,,0,,,,49,5,4066
State,md,2011,36,1.13186,1.13186,,,0,,,,40,4,3534
State,md,2011,37,1.08325,1.08325,,,0,,,,54,4,4985
State,md,2011,38,2.0957,2.0957,,,0,,,,113,6,5392
State,md,2011,39,1.8797,1.8797,,,0,,,,105,5,5586
State,md,2011,40,2.00724,2.00724,,,0,,,,172,12,8569
State,md,2011,41,1.71179,1.71179,,,0,,,,141,14,8237
State,md,2011,42,1.38594,1.38594,,,0,,,,150,13,10823
State,md,2011,43,1.82885,1.82885,,,0,,,,187,13,10225
State,md,2011,44,1.70014,1.70014,,,0,,,,160,15,9411
State,md,2011,45,1.78451,1.78451,,,0,,,,159,16,8910
State,md,2011,46,2.12593,2.12593,,,0,,,,183,16,8608
State,md,2011,47,2.025,2.025,,,0,,,,128,17,6321
State,md,2011,48,1.9118,1.9118,,,0,,,,176,15,9206
State,md,2011,49,1.72904,1.72904,,,0,,,,152,15,8791
State,md,2011,50,2.04082,2.04082,,,0,,,,182,16,8918
State,md,2011,51,2.48714,2.48714,,,0,,,,174,16,6996
State,md,2011,52,2.63112,2.63112,,,0,,,,150,14,5701
State,md,2012,1,1.91666,1.91666,,,0,,,,155,17,8087
State,md,2012,2,1.89331,1.89331,,,0,,,,170,16,8979
State,md,2012,3,2.18625,2.18625,,,0,,,,181,16,8279
State,md,2012,4,2.04349,2.04349,,,0,,,,203,16,9934
State,md,2012,5,1.96292,1.96292,,,0,,,,180,16,9170
State,md,2012,6,2.63717,2.63717,,,0,,,,236,16,8949
State,md,2012,7,2.76723,2.76723,,,0,,,,226,14,8167
State,md,2012,8,1.88416,1.88416,,,0,,,,162,16,8598
State,md,2012,9,3.16901,3.16901,,,0,,,,198,16,6248
State,md,2012,10,2.47261,2.47261,,,0,,,,255,17,10313
State,md,2012,11,3.90424,3.90424,,,0,,,,212,14,5430
State,md,2012,12,2.09246,2.09246,,,0,,,,191,17,9128
State,md,2012,13,2.02075,2.02075,,,0,,,,150,12,7423
State,md,2012,14,1.62208,1.62208,,,0,,,,134,15,8261
State,md,2012,15,1.39476,1.39476,,,0,,,,122,14,8747
State,md,2012,16,1.1973,1.1973,,,0,,,,117,17,9772
State,md,2012,17,1.56532,1.56532,,,0,,,,156,17,9966
State,md,2012,18,2.57455,2.57455,,,0,,,,139,13,5399
State,md,2012,19,3.54061,3.54061,,,0,,,,119,10,3361
State,md,2012,20,1.30009,1.30009,,,0,,,,97,10,7461
State,md,2012,21,2.15727,2.15727,,,0,,,,31,5,1437
State,md,2012,22,0.2589,0.2589,,,0,,,,4,6,1545
State,md,2012,23,3.3744,3.3744,,,0,,,,63,6,1867
State,md,2012,24,6.8152,6.8152,,,0,,,,52,4,763
State,md,2012,25,8.11639,8.11639,,,0,,,,53,4,653
State,md,2012,26,5.17007,5.17007,,,0,,,,38,4,735
State,md,2012,27,6.77966,6.77966,,,0,,,,32,4,472
State,md,2012,28,7.54717,7.54717,,,0,,,,48,4,636
State,md,2012,29,6.71233,6.71233,,,0,,,,49,4,730
State,md,2012,30,5.69307,5.69307,,,0,,,,46,4,808
State,md,2012,31,6.6345,6.6345,,,0,,,,55,4,829
State,md,2012,32,6.74603,6.74603,,,0,,,,51,4,756
State,md,2012,33,5.6338,5.6338,,,0,,,,40,4,710
State,md,2012,34,5.59876,5.59876,,,0,,,,36,4,643
State,md,2012,35,5.64103,5.64103,,,0,,,,55,4,975
State,md,2012,36,6.31277,6.31277,,,0,,,,44,4,697
State,md,2012,37,4.87145,4.87145,,,0,,,,72,5,1478
State,md,2012,38,2.50417,2.50417,,,0,,,,60,7,2396
State,md,2012,39,3.43762,3.43762,,,0,,,,89,7,2589
State,md,2012,40,1.08842,1.08842,,,0,,,,105,15,9647
State,md,2012,41,1.22244,1.22244,,,0,,,,117,15,9571
State,md,2012,42,0.974202,0.974202,,,0,,,,108,16,11086
State,md,2012,43,0.609756,0.609756,,,0,,,,87,17,14268
State,md,2012,44,1.36444,1.36444,,,0,,,,93,15,6816
State,md,2012,45,1.187,1.187,,,0,,,,126,17,10615
State,md,2012,46,0.969659,0.969659,,,0,,,,93,16,9591
State,md,2012,47,1.89411,1.89411,,,0,,,,127,17,6705
State,md,2012,48,1.09847,1.09847,,,0,,,,113,16,10287
State,md,2012,49,3.00338,3.00338,,,0,,,,169,16,5627
State,md,2012,50,2.74794,2.74794,,,0,,,,220,14,8006
State,md,2012,51,3.83902,3.83902,,,0,,,,331,12,8622
State,md,2012,52,10.1205,10.1205,,,0,,,,210,9,2075
State,md,2013,1,3.41351,3.41351,,,0,,,,193,14,5654
State,md,2013,2,4.23557,4.23557,,,0,,,,397,13,9373
State,md,2013,3,3.81307,3.81307,,,0,,,,399,15,10464
State,md,2013,4,3.75483,3.75483,,,0,,,,272,14,7244
State,md,2013,5,2.44738,2.44738,,,0,,,,243,15,9929
State,md,2013,6,1.91896,1.91896,,,0,,,,197,16,10266
State,md,2013,7,2.06293,2.06293,,,0,,,,198,15,9598
State,md,2013,8,2.56122,2.56122,,,0,,,,205,13,8004
State,md,2013,9,2.29801,2.29801,,,0,,,,219,14,9530
State,md,2013,10,5.79103,5.79103,,,0,,,,235,12,4058
State,md,2013,11,2.48607,2.48607,,,0,,,,232,13,9332
State,md,2013,12,1.96761,1.96761,,,0,,,,147,10,7471
State,md,2013,13,2.81526,2.81526,,,0,,,,217,12,7708
State,md,2013,14,1.28833,1.28833,,,0,,,,92,10,7141
State,md,2013,15,1.82949,1.82949,,,0,,,,153,11,8363
State,md,2013,16,1.22677,1.22677,,,0,,,,99,12,8070
State,md,2013,17,1.21983,1.21983,,,0,,,,93,11,7624
State,md,2013,18,1.09759,1.09759,,,0,,,,92,12,8382
State,md,2013,19,2.70944,2.70944,,,0,,,,87,10,3211
State,md,2013,20,2.28534,2.28534,,,0,,,,70,9,3063
State,md,2013,21,1.54024,1.54024,,,0,,,,40,9,2597
State,md,2013,22,2.81875,2.81875,,,0,,,,86,10,3051
State,md,2013,23,1.81881,1.81881,,,0,,,,53,9,2914
State,md,2013,24,2.55084,2.55084,,,0,,,,74,9,2901
State,md,2013,25,1.27612,1.27612,,,0,,,,91,10,7131
State,md,2013,26,1.11429,1.11429,,,0,,,,78,10,7000
State,md,2013,27,1.19643,1.19643,,,0,,,,67,10,5600
State,md,2013,28,0.288739,0.288739,,,0,,,,18,9,6234
State,md,2013,29,0.892061,0.892061,,,0,,,,60,10,6726
State,md,2013,30,0.886474,0.886474,,,0,,,,62,10,6994
State,md,2013,31,0.907354,0.907354,,,0,,,,57,9,6282
State,md,2013,32,0.916466,0.916466,,,0,,,,61,10,6656
State,md,2013,33,0.935925,0.935925,,,0,,,,65,10,6945
State,md,2013,34,1.23343,1.23343,,,0,,,,80,9,6486
State,md,2013,35,2.21441,2.21441,,,0,,,,63,8,2845
State,md,2013,36,1.11243,1.11243,,,0,,,,75,10,6742
State,md,2013,37,2.35627,2.35627,,,0,,,,75,9,3183
State,md,2013,38,2.0801,2.0801,,,0,,,,67,9,3221
State,md,2013,39,2.27848,2.27848,,,0,,,,72,9,3160
State,md,2013,40,0.544569,0.544569,,,0,,,,57,18,10467
State,md,2013,41,0.985784,0.985784,,,0,,,,95,17,9637
State,md,2013,42,0.930275,0.930275,,,0,,,,103,20,11072
State,md,2013,43,0.838383,0.838383,,,0,,,,101,20,12047
State,md,2013,44,0.684679,0.684679,,,0,,,,93,24,13583
State,md,2013,45,0.722491,0.722491,,,0,,,,100,24,13841
State,md,2013,46,1.02634,1.02634,,,0,,,,120,24,11692
State,md,2013,47,0.886032,0.886032,,,0,,,,102,20,11512
State,md,2013,48,1.31439,1.31439,,,0,,,,99,23,7532
State,md,2013,49,1.10348,1.10348,,,0,,,,127,22,11509
State,md,2013,50,1.13908,1.13908,,,0,,,,105,24,9218
State,md,2013,51,0.86881,0.86881,,,0,,,,90,21,10359
State,md,2013,52,2.89608,2.89608,,,0,,,,153,22,5283
State,md,2014,1,3.02808,3.02808,,,0,,,,206,22,6803
State,md,2014,2,1.78191,1.78191,,,0,,,,209,24,11729
State,md,2014,3,2.257,2.257,,,0,,,,261,23,11564
State,md,2014,4,2.07697,2.07697,,,0,,,,170,24,8185
State,md,2014,5,2.00847,2.00847,,,0,,,,242,24,12049
State,md,2014,6,2.28933,2.28933,,,0,,,,282,26,12318
State,md,2014,7,1.95654,1.95654,,,0,,,,190,25,9711
State,md,2014,8,1.37195,1.37195,,,0,,,,144,24,10496
State,md,2014,9,1.40081,1.40081,,,0,,,,160,24,11422
State,md,2014,10,1.22427,1.22427,,,0,,,,116,25,9475
State,md,2014,11,0.858779,0.858779,,,0,,,,108,25,12576
State,md,2014,12,1.07995,1.07995,,,0,,,,114,26,10556
State,md,2014,13,1.01566,1.01566,,,0,,,,107,23,10535
State,md,2014,14,1.44424,1.44424,,,0,,,,133,17,9209
State,md,2014,15,1.32054,1.32054,,,0,,,,139,19,10526
State,md,2014,16,1.02282,1.02282,,,0,,,,91,19,8897
State,md,2014,17,1.01355,1.01355,,,0,,,,101,19,9965
State,md,2014,18,0.82729,0.82729,,,0,,,,81,19,9791
State,md,2014,19,0.813391,0.813391,,,0,,,,69,16,8483
State,md,2014,20,1.00283,1.00283,,,0,,,,78,15,7778
State,md,2014,21,1.08874,1.08874,,,0,,,,93,14,8542
State,md,2014,22,0.729408,0.729408,,,0,,,,41,11,5621
State,md,2014,23,0.631639,0.631639,,,0,,,,44,12,6966
State,md,2014,24,0.630496,0.630496,,,0,,,,38,12,6027
State,md,2014,25,0.665273,0.665273,,,0,,,,35,9,5261
State,md,2014,26,0.4112,0.4112,,,0,,,,21,8,5107
State,md,2014,27,0.822846,0.822846,,,0,,,,34,8,4132
State,md,2014,28,1.78988,1.78988,,,0,,,,23,7,1285
State,md,2014,29,0.689799,0.689799,,,0,,,,33,8,4784
State,md,2014,30,0.41712,0.41712,,,0,,,,23,9,5514
State,md,2014,31,0.345669,0.345669,,,0,,,,17,8,4918
State,md,2014,32,0.452284,0.452284,,,0,,,,20,8,4422
State,md,2014,33,1.55786,1.55786,,,0,,,,21,7,1348
State,md,2014,34,0.411369,0.411369,,,0,,,,22,8,5348
State,md,2014,35,0.579648,0.579648,,,0,,,,27,7,4658
State,md,2014,36,0.795812,0.795812,,,0,,,,38,7,4775
State,md,2014,37,2.13869,2.13869,,,0,,,,33,6,1543
State,md,2014,38,2.05882,2.05882,,,0,,,,49,7,2380
State,md,2014,39,1.55096,1.55096,,,0,,,,42,11,2708
State,md,2014,40,1.01115,1.01115,,,0,,,,107,20,10582
State,md,2014,41,0.966228,0.966228,,,0,,,,105,21,10867
State,md,2014,42,0.857064,0.857064,,,0,,,,93,21,10851
State,md,2014,43,0.957198,0.957198,,,0,,,,123,23,12850
State,md,2014,44,1.12683,1.12683,,,0,,,,133,23,11803
State,md,2014,45,0.925521,0.925521,,,0,,,,127,24,13722
State,md,2014,46,0.855491,0.855491,,,0,,,,111,23,12975
State,md,2014,47,1.76296,1.76296,,,0,,,,137,23,7771
State,md,2014,48,1.71058,1.71058,,,0,,,,137,24,8009
State,md,2014,49,1.89161,1.89161,,,0,,,,237,23,12529
State,md,2014,50,2.38458,2.38458,,,0,,,,282,23,11826
State,md,2014,51,3.41734,3.41734,,,0,,,,438,24,12817
State,md,2014,52,4.59902,4.59902,,,0,,,,320,21,6958
State,md,2014,53,5.94148,5.94148,,,0,,,,467,22,7860
State,md,2015,1,2.78897,2.78897,,,0,,,,346,24,12406
State,md,2015,2,2.56252,2.56252,,,0,,,,291,24,11356
State,md,2015,3,2.51534,2.51534,,,0,,,,291,25,11569
State,md,2015,4,2.25146,2.25146,,,0,,,,255,24,11326
State,md,2015,5,1.77231,1.77231,,,0,,,,229,25,12921
State,md,2015,6,1.414,1.414,,,0,,,,183,25,12942
State,md,2015,7,2.36195,2.36195,,,0,,,,145,22,6139
State,md,2015,8,1.35629,1.35629,,,0,,,,167,33,12313
State,md,2015,9,1.02528,1.02528,,,0,,,,103,34,10046
State,md,2015,10,1.1649,1.1649,,,0,,,,141,31,12104
State,md,2015,11,1.19675,1.19675,,,0,,,,134,30,11197
State,md,2015,12,1.13963,1.13963,,,0,,,,135,30,11846
State,md,2015,13,1.27111,1.27111,,,0,,,,140,31,11014
State,md,2015,14,1.48556,1.48556,,,0,,,,159,30,10703
State,md,2015,15,1.17882,1.17882,,,0,,,,136,31,11537
State,md,2015,16,1.11855,1.11855,,,0,,,,132,31,11801
State,md,2015,17,1.23155,1.23155,,,0,,,,141,30,11449
State,md,2015,18,1.10579,1.10579,,,0,,,,127,30,11485
State,md,2015,19,0.901155,0.901155,,,0,,,,96,27,10653
State,md,2015,20,1.13001,1.13001,,,0,,,,97,27,8584
State,md,2015,21,1.87553,1.87553,,,0,,,,88,25,4692
State,md,2015,22,1.3738,1.3738,,,0,,,,67,25,4877
State,md,2015,23,1.80365,1.80365,,,0,,,,88,14,4879
State,md,2015,24,1.7341,1.7341,,,0,,,,66,13,3806
State,md,2015,25,2.1826,2.1826,,,0,,,,71,13,3253
State,md,2015,26,1.47186,1.47186,,,0,,,,68,16,4620
State,md,2015,27,2.14266,2.14266,,,0,,,,79,21,3687
State,md,2015,28,1.88399,1.88399,,,0,,,,76,21,4034
State,md,2015,29,1.54211,1.54211,,,0,,,,78,22,5058
State,md,2015,30,1.67691,1.67691,,,0,,,,60,20,3578
State,md,2015,31,1.19101,1.19101,,,0,,,,53,12,4450
State,md,2015,32,2.60994,2.60994,,,0,,,,73,10,2797
State,md,2015,33,1.41663,1.41663,,,0,,,,61,12,4306
State,md,2015,34,0.980597,0.980597,,,0,,,,47,13,4793
State,md,2015,35,1.30884,1.30884,,,0,,,,57,11,4355
State,md,2015,36,1.85274,1.85274,,,0,,,,77,12,4156
State,md,2015,37,1.60536,1.60536,,,0,,,,79,12,4921
State,md,2015,38,1.46268,1.46268,,,0,,,,68,12,4649
State,md,2015,39,1.24585,1.24585,,,0,,,,75,15,6020
State,md,2015,40,1.09231,1.09231,,,0,,,,82,32,7507
State,md,2015,41,0.792553,0.792553,,,0,,,,63,30,7949
State,md,2015,42,1.44368,1.44368,,,0,,,,116,30,8035
State,md,2015,43,1.44254,1.44254,,,0,,,,121,33,8388
